click_id,date,order,country,session ID,page 1 (main category),page 2 (clothing model),colour,location,model photography,page,price,Clicked
30802,2024-04-18,4,29,4446,1.0,A13,1,5,1,1,46.0,1
30803,2024-04-18,5,29,4446,2.0,B26,13,3,1,2,57.0,0
30804,2024-04-18,1,29,4447,4.0,,9,4,2,3,28.0,0
30805,2024-04-18,1,29,4448,1.0,A9,3,3,1,1,64.0,0
30806,2024-04-18,1,29,4449,3.0,C33,14,5,1,2,46.0,1
30807,2024-04-18,2,29,4449,3.0,C40,14,2,2,3,39.0,0
30808,2024-04-18,3,29,4449,4.0,P2,3,1,1,1,27.0,1
30809,2024-04-18,1,29,4450,1.0,A5,3,2,1,1,47.0,0
30810,2024-04-18,1,29,4451,3.0,C51,6,5,1,3,28.0,0
30811,2024-04-18,2,29,4451,3.0,C49,4,5,2,3,24.0,1
30812,2024-04-18,3,29,4451,3.0,C50,9,5,2,3,29.0,1
30813,2024-04-18,4,29,4451,1.0,A29,2,4,1,2,60.0,1
30814,2024-04-18,5,29,4451,1.0,A29,2,4,1,2,55.0,1
30815,2024-04-18,6,29,4451,3.0,C51,6,5,1,3,33.0,0
30816,2024-04-18,7,29,4451,3.0,,9,5,2,3,26.0,0
30817,2024-04-18,1,29,4452,2.0,B27,2,3,1,2,44.0,1
30818,2024-04-18,2,29,4452,2.0,B21,12,1,1,2,63.0,0
30819,2024-04-18,3,29,4452,2.0,B21,12,1,1,2,46.0,0
30820,2024-04-18,1,29,4453,2.0,,9,5,1,1,41.0,0
30821,2024-04-18,2,29,4453,2.0,B4,10,2,1,1,42.0,0
30822,2024-04-18,3,29,4453,2.0,B12,2,4,1,1,43.0,0
30823,2024-04-18,4,29,4453,2.0,B16,12,6,1,1,39.0,0
30824,2024-04-18,5,29,4453,2.0,B19,13,1,1,2,39.0,0
30825,2024-04-18,6,29,4453,2.0,B32,6,5,1,2,44.0,0
30826,2024-04-18,7,29,4453,2.0,,9,5,1,2,53.0,0
30827,2024-04-18,8,29,4453,2.0,B34,2,6,1,2,44.0,0
30828,2024-04-18,9,29,4453,2.0,B34,2,6,1,2,47.0,0
30829,2024-04-18,10,29,4453,2.0,B13,12,5,2,1,56.0,0
30830,2024-04-18,11,29,4453,3.0,C2,12,1,1,1,46.0,0
30831,2024-04-18,12,29,4453,3.0,C3,6,1,2,1,40.0,0
30832,2024-04-18,13,29,4453,3.0,C18,9,6,1,1,44.0,0
30833,2024-04-18,14,29,4453,3.0,C26,14,3,1,2,39.0,1
30834,2024-04-18,15,29,4453,3.0,C32,2,5,1,2,35.0,1
30835,2024-04-18,16,29,4453,3.0,C48,6,4,1,3,34.0,0
30836,2024-04-18,17,29,4453,3.0,C52,2,6,1,3,38.0,1
30837,2024-04-18,18,29,4453,3.0,C6,6,2,1,1,29.0,1
30838,2024-04-18,19,29,4453,4.0,P15,4,5,2,1,43.0,0
30839,2024-04-18,20,29,4453,4.0,P20,7,1,1,2,48.0,0
30840,2024-04-18,21,29,4453,4.0,,9,5,1,2,43.0,1
30841,2024-04-18,22,29,4453,4.0,P49,14,5,1,3,31.0,0
30842,2024-04-18,23,29,4453,4.0,P70,6,6,2,4,43.0,0
30843,2024-04-18,24,29,4453,4.0,P59,2,2,2,4,50.0,0
30844,2024-04-18,25,29,4453,1.0,A15,14,5,2,1,40.0,0
30845,2024-04-18,26,29,4453,1.0,A25,1,3,1,2,42.0,0
30846,2024-04-18,27,29,4453,1.0,A29,2,4,1,2,59.0,0
30847,2024-04-18,28,29,4453,1.0,A42,6,2,1,3,31.0,0
30848,2024-04-18,29,29,4453,1.0,A42,6,2,1,3,42.0,0
30849,2024-04-18,1,29,4454,2.0,B14,2,5,1,1,52.0,0
30850,2024-04-18,2,29,4454,2.0,B12,2,4,1,1,36.0,0
30851,2024-04-18,3,29,4454,2.0,,9,5,1,1,42.0,0
30852,2024-04-18,4,29,4454,2.0,B16,12,6,1,1,44.0,0
30853,2024-04-18,5,29,4454,2.0,B17,6,6,2,1,39.0,0
30854,2024-04-18,6,29,4454,4.0,P15,4,5,2,1,45.0,0
30855,2024-04-18,7,29,4454,4.0,P20,7,1,1,2,30.0,0
30856,2024-04-18,8,29,4454,4.0,,9,4,2,3,33.0,0
30857,2024-04-18,9,29,4454,2.0,B4,10,2,1,1,46.0,0
30858,2024-04-18,10,29,4454,2.0,B3,12,1,1,1,49.0,0
30859,2024-04-18,11,29,4454,2.0,B1,4,1,1,1,48.0,1
30860,2024-04-18,12,29,4454,2.0,B17,6,6,2,1,40.0,1
30861,2024-04-18,1,29,4455,2.0,B32,6,5,1,2,50.0,0
30862,2024-04-18,2,29,4455,2.0,B26,13,3,1,2,56.0,0
30863,2024-04-18,3,29,4455,2.0,B29,2,4,1,2,48.0,0
30864,2024-04-18,4,29,4455,3.0,C2,12,1,1,1,46.0,0
30865,2024-04-18,5,29,4455,3.0,C59,5,2,2,4,57.0,0
30866,2024-04-18,6,29,4455,3.0,C58,14,2,2,4,43.0,0
30867,2024-04-18,7,29,4455,3.0,C41,13,2,1,3,30.0,0
30868,2024-04-18,8,29,4455,3.0,C44,14,3,1,3,44.0,1
30869,2024-04-18,9,29,4455,3.0,C44,14,3,1,3,42.0,0
30870,2024-04-18,10,29,4455,3.0,C39,6,1,1,3,63.0,0
30871,2024-04-18,11,29,4455,3.0,C46,2,4,1,3,41.0,0
30872,2024-04-18,12,29,4455,2.0,B33,6,5,2,2,41.0,0
30873,2024-04-18,1,29,4456,1.0,A9,3,3,1,1,67.0,0
30874,2024-04-18,2,29,4456,1.0,A21,1,1,1,2,55.0,0
30875,2024-04-18,3,29,4456,1.0,A21,1,1,1,2,62.0,0
30876,2024-04-18,4,29,4456,1.0,A31,6,5,2,2,49.0,1
30877,2024-04-18,5,29,4456,1.0,A21,1,1,1,2,46.0,1
30878,2024-04-18,6,29,4456,3.0,C51,6,5,1,3,34.0,0
30879,2024-04-18,7,29,4456,3.0,C47,13,4,2,3,13.0,0
30880,2024-04-18,8,29,4456,3.0,C9,6,3,1,1,41.0,0
30881,2024-04-18,9,29,4456,3.0,C7,13,3,1,1,42.0,0
30882,2024-04-18,10,29,4456,3.0,C46,2,4,1,3,33.0,0
30883,2024-04-18,11,29,4456,1.0,A10,3,4,1,1,33.0,1
30884,2024-04-18,12,29,4456,1.0,A9,3,3,1,1,61.0,0
30885,2024-04-18,13,29,4456,1.0,A10,3,4,1,1,44.0,0
30886,2024-04-18,14,29,4456,1.0,A10,3,4,1,1,50.0,0
30887,2024-04-18,1,29,4457,1.0,A4,3,2,2,1,39.0,1
30888,2024-04-18,2,29,4457,2.0,B17,6,6,2,1,40.0,0
30889,2024-04-18,3,29,4457,3.0,C14,9,5,1,1,36.0,0
30890,2024-04-18,4,29,4457,3.0,C34,7,6,1,2,40.0,0
30891,2024-04-18,1,29,4458,3.0,C36,14,6,1,2,31.0,0
30892,2024-04-18,2,29,4458,3.0,C26,14,3,1,2,32.0,0
30893,2024-04-18,3,29,4458,3.0,C25,2,3,1,2,41.0,1
30894,2024-04-18,4,29,4458,4.0,P1,3,1,1,1,39.0,1
30895,2024-04-18,5,29,4458,4.0,P39,14,1,1,3,44.0,1
30896,2024-04-18,6,29,4458,4.0,P37,2,1,1,3,36.0,1
30897,2024-04-18,7,29,4458,4.0,P19,2,1,1,2,45.0,0
30898,2024-04-18,8,29,4458,4.0,P20,7,1,1,2,47.0,0
30899,2024-04-18,9,29,4458,4.0,P21,4,1,1,2,43.0,0
30900,2024-04-18,10,29,4458,4.0,P25,2,3,2,2,51.0,1
30901,2024-04-18,11,29,4458,4.0,P19,2,1,1,2,49.0,1
30902,2024-04-18,1,29,4459,4.0,,9,1,1,3,32.0,1
30903,2024-04-18,2,29,4459,4.0,P3,2,1,1,1,51.0,1
30904,2024-04-18,3,29,4459,3.0,C35,9,6,1,2,48.0,0
30905,2024-04-18,4,29,4459,3.0,C22,11,2,2,2,36.0,1
30906,2024-04-18,5,29,4459,2.0,B6,2,2,1,1,43.0,0
30907,2024-04-18,6,29,4459,3.0,C47,13,4,2,3,29.0,1
30908,2024-04-18,1,29,4460,1.0,A2,3,1,1,1,49.0,0
30909,2024-04-18,2,29,4460,1.0,A5,3,2,1,1,40.0,0
30910,2024-04-18,3,29,4460,1.0,A11,3,4,1,1,62.0,0
30911,2024-04-18,4,29,4460,1.0,A3,3,1,1,1,55.0,1
30912,2024-04-18,5,29,4460,1.0,A10,3,4,1,1,29.0,1
30913,2024-04-18,6,29,4460,2.0,B10,2,4,1,1,51.0,0
30914,2024-04-18,7,29,4460,2.0,B27,2,3,1,2,51.0,1
30915,2024-04-18,8,29,4460,3.0,C17,14,6,1,1,38.0,0
30916,2024-04-18,9,29,4460,3.0,C5,11,2,1,1,36.0,1
30917,2024-04-18,10,29,4460,3.0,C8,2,3,2,1,51.0,0
30918,2024-04-18,1,29,4461,4.0,P1,3,1,1,1,42.0,0
30919,2024-04-18,1,29,4462,2.0,B1,4,1,1,1,53.0,0
30920,2024-04-18,1,29,4463,1.0,A2,3,1,1,1,50.0,1
30921,2024-04-18,2,29,4463,1.0,A4,3,2,2,1,36.0,0
30922,2024-04-18,3,29,4463,1.0,A11,3,4,1,1,53.0,0
30923,2024-04-18,4,29,4463,1.0,A5,3,2,1,1,33.0,1
30924,2024-04-18,5,29,4463,1.0,A15,14,5,2,1,41.0,0
30925,2024-04-18,6,29,4463,3.0,C2,12,1,1,1,53.0,1
30926,2024-04-18,7,29,4463,4.0,P23,6,2,2,2,33.0,1
30927,2024-04-18,8,29,4463,4.0,P29,5,4,2,2,34.0,1
30928,2024-04-18,1,29,4464,4.0,P6,2,2,1,1,49.0,1
30929,2024-04-18,2,29,4464,4.0,P36,2,6,1,2,38.0,1
30930,2024-04-18,3,29,4464,4.0,P41,9,2,2,3,44.0,1
30931,2024-04-18,1,29,4465,4.0,P24,6,2,1,2,41.0,0
30932,2024-04-18,2,29,4465,4.0,P24,6,2,1,2,43.0,1
30933,2024-04-18,3,29,4465,4.0,P1,3,1,1,1,33.0,1
30934,2024-04-18,4,29,4465,4.0,P1,3,1,1,1,29.0,1
30935,2024-04-18,5,29,4465,4.0,P2,3,1,1,1,37.0,1
30936,2024-04-18,6,29,4465,4.0,P2,3,1,1,1,26.0,1
30937,2024-04-18,7,29,4465,4.0,P3,2,1,1,1,48.0,1
30938,2024-04-18,8,29,4465,4.0,P3,2,1,1,1,50.0,1
30939,2024-04-18,9,29,4465,4.0,P4,4,2,1,1,29.0,0
30940,2024-04-18,10,29,4465,4.0,P16,7,6,1,1,39.0,0
30941,2024-04-18,11,29,4465,4.0,P16,7,6,1,1,40.0,1
30942,2024-04-18,12,29,4465,4.0,P16,7,6,1,1,37.0,0
30943,2024-04-18,13,29,4465,4.0,P16,7,6,1,1,44.0,1
30944,2024-04-18,14,29,4465,4.0,P10,4,4,2,1,52.0,0
30945,2024-04-18,15,29,4465,4.0,P10,4,4,2,1,47.0,0
30946,2024-04-18,16,29,4465,4.0,P10,4,4,2,1,47.0,0
30947,2024-04-18,17,29,4465,4.0,P10,4,4,2,1,56.0,0
30948,2024-04-18,18,29,4465,4.0,P10,4,4,2,1,58.0,0
30949,2024-04-18,19,29,4465,4.0,P10,4,4,2,1,65.0,0
30950,2024-04-18,20,29,4465,4.0,P6,2,2,1,1,39.0,1
30951,2024-04-18,21,29,4465,4.0,P6,2,2,1,1,47.0,1
30952,2024-04-18,22,29,4465,4.0,P7,4,3,2,1,39.0,1
30953,2024-04-18,23,29,4465,4.0,P7,4,3,2,1,36.0,0
30954,2024-04-18,24,29,4465,4.0,P9,4,3,2,1,26.0,1
30955,2024-04-18,25,29,4465,4.0,P9,4,3,2,1,29.0,1
30956,2024-04-18,26,29,4465,4.0,P11,4,4,2,1,41.0,1
30957,2024-04-18,27,29,4465,4.0,P20,7,1,1,2,31.0,0
30958,2024-04-18,28,29,4465,4.0,P20,7,1,1,2,23.0,1
30959,2024-04-18,29,29,4465,4.0,P30,4,4,1,2,40.0,1
30960,2024-04-18,30,29,4465,4.0,P32,3,5,2,2,48.0,0
30961,2024-04-18,31,29,4465,4.0,P27,6,3,2,2,43.0,0
30962,2024-04-18,32,29,4465,4.0,P26,4,3,1,2,37.0,0
30963,2024-04-18,33,29,4465,4.0,P26,4,3,1,2,53.0,1
30964,2024-04-18,34,29,4465,4.0,P23,6,2,2,2,28.0,0
30965,2024-04-18,35,29,4465,4.0,,9,5,1,2,43.0,1
30966,2024-04-18,36,29,4465,4.0,P33,9,5,1,2,42.0,1
30967,2024-04-18,37,29,4465,4.0,P29,5,4,2,2,45.0,0
30968,2024-04-18,38,29,4465,4.0,P25,2,3,2,2,48.0,1
30969,2024-04-18,39,29,4465,4.0,P35,4,6,1,2,36.0,0
30970,2024-04-18,40,29,4465,4.0,,9,1,1,3,43.0,0
30971,2024-04-18,41,29,4465,4.0,P40,4,2,1,3,57.0,0
30972,2024-04-18,42,29,4465,4.0,,9,2,2,3,40.0,0
30973,2024-04-18,43,29,4465,4.0,P43,7,3,2,3,40.0,0
30974,2024-04-18,44,29,4465,4.0,P44,11,3,2,3,40.0,0
30975,2024-04-18,45,29,4465,4.0,P45,9,3,1,3,39.0,0
30976,2024-04-18,46,29,4465,4.0,P48,9,4,2,3,38.0,0
30977,2024-04-18,47,29,4465,4.0,P49,14,5,1,3,42.0,0
30978,2024-04-18,48,29,4465,4.0,P50,6,5,2,3,38.0,0
30979,2024-04-18,49,29,4465,4.0,,9,5,1,3,38.0,0
30980,2024-04-18,50,29,4465,4.0,P58,9,2,2,4,1287.0,0
30981,2024-04-18,51,29,4465,4.0,P59,2,2,2,4,40.0,1
30982,2024-04-18,52,29,4465,4.0,P61,1,3,2,4,39.0,1
30983,2024-04-18,53,29,4465,4.0,P63,14,3,2,4,44.0,0
30984,2024-04-18,54,29,4465,4.0,P70,6,6,2,4,40.0,0
30985,2024-04-18,55,29,4465,4.0,P82,6,4,2,5,43.0,0
30986,2024-04-18,56,29,4465,2.0,B1,4,1,1,1,46.0,0
30987,2024-04-18,57,29,4465,2.0,B4,10,2,1,1,46.0,0
30988,2024-04-18,58,29,4465,2.0,B7,6,3,1,1,56.0,0
30989,2024-04-18,59,29,4465,2.0,B9,1,3,1,1,60.0,0
30990,2024-04-18,60,29,4465,2.0,B16,12,6,1,1,59.0,0
30991,2024-04-18,61,29,4465,2.0,B25,6,3,1,2,46.0,0
30992,2024-04-18,62,29,4465,2.0,B19,13,1,1,2,36.0,0
30993,2024-04-18,63,29,4465,2.0,B23,7,2,1,2,42.0,1
30994,2024-04-18,64,29,4465,4.0,P16,7,6,1,1,42.0,0
30995,2024-04-18,1,29,4466,3.0,C8,2,3,2,1,50.0,0
30996,2024-04-18,1,29,4467,1.0,A32,2,5,1,2,39.0,0
30997,2024-04-18,2,29,4467,1.0,A34,2,6,1,2,38.0,0
30998,2024-04-18,3,29,4467,1.0,A37,2,1,1,3,63.0,0
30999,2024-04-18,4,29,4467,1.0,A43,2,3,1,3,53.0,0
31000,2024-04-18,5,29,4467,1.0,A38,6,1,1,3,53.0,0
31001,2024-04-18,6,29,4467,1.0,A18,4,6,1,1,40.0,0
31002,2024-04-18,7,29,4467,1.0,A17,2,6,1,1,56.0,1
31003,2024-04-18,8,29,4467,1.0,A14,3,5,1,1,55.0,0
31004,2024-04-18,9,29,4467,1.0,A12,2,4,1,1,53.0,0
31005,2024-04-18,10,29,4467,1.0,A10,3,4,1,1,38.0,0
31006,2024-04-18,11,29,4467,1.0,A1,8,1,1,1,30.0,0
31007,2024-04-18,12,29,4467,1.0,A17,2,6,1,1,1536.0,0
31008,2024-04-18,13,29,4467,4.0,P3,2,1,1,1,55.0,0
31009,2024-04-18,14,29,4467,4.0,P8,2,3,1,1,31.0,0
31010,2024-04-18,15,29,4467,4.0,P8,2,3,1,1,34.0,1
31011,2024-04-18,16,29,4467,4.0,P13,4,5,1,1,50.0,0
31012,2024-04-18,17,29,4467,4.0,P14,2,5,2,1,48.0,0
31013,2024-04-18,18,29,4467,4.0,P17,2,6,2,1,38.0,1
31014,2024-04-18,1,29,4468,4.0,P6,2,2,1,1,43.0,0
31015,2024-04-18,2,29,4468,4.0,P19,2,1,1,2,41.0,1
31016,2024-04-18,3,29,4468,4.0,P39,14,1,1,3,41.0,1
31017,2024-04-18,4,29,4468,2.0,B10,2,4,1,1,64.0,0
31018,2024-04-18,1,29,4469,4.0,P20,7,1,1,2,29.0,0
31019,2024-04-18,2,29,4469,4.0,P2,3,1,1,1,30.0,1
31020,2024-04-18,3,29,4469,1.0,A15,14,5,2,1,35.0,0
31021,2024-04-18,4,29,4469,3.0,C5,11,2,1,1,57.0,0
31022,2024-04-18,5,29,4469,3.0,C12,14,4,1,1,53.0,0
31023,2024-04-18,6,29,4469,1.0,A15,14,5,2,1,40.0,1
31024,2024-04-18,7,29,4469,4.0,P2,3,1,1,1,41.0,0
31025,2024-04-18,1,29,4470,1.0,A7,3,3,1,1,39.0,1
31026,2024-04-18,2,29,4470,3.0,C13,9,5,1,1,50.0,1
31027,2024-04-18,1,29,4471,3.0,,9,4,2,1,35.0,0
31028,2024-04-18,1,29,4472,2.0,B4,10,2,1,1,61.0,0
31029,2024-04-18,1,29,4473,1.0,A4,3,2,2,1,42.0,1
31030,2024-04-18,1,29,4474,4.0,P1,3,1,1,1,51.0,0
31031,2024-04-18,2,29,4474,4.0,,9,5,1,3,28.0,0
31032,2024-04-18,3,29,4474,4.0,P39,14,1,1,3,47.0,1
31033,2024-04-18,4,29,4474,4.0,,9,4,2,3,43.0,0
31034,2024-04-18,5,29,4474,4.0,P51,9,5,1,3,39.0,1
31035,2024-04-18,6,29,4474,1.0,A31,6,5,2,2,50.0,0
31036,2024-04-18,7,29,4474,4.0,P1,3,1,1,1,42.0,1
31037,2024-04-18,8,29,4474,1.0,A4,3,2,2,1,44.0,0
31038,2024-04-18,9,29,4474,1.0,A31,6,5,2,2,53.0,0
31039,2024-04-18,10,29,4474,4.0,P48,9,4,2,3,37.0,0
31040,2024-04-18,11,29,4474,4.0,P51,9,5,1,3,36.0,0
31041,2024-04-18,12,29,4474,4.0,P1,3,1,1,1,40.0,0
31042,2024-04-18,13,29,4474,4.0,P1,3,1,1,1,45.0,0
31043,2024-04-18,14,29,4474,4.0,P48,9,4,2,3,38.0,0
31044,2024-04-18,15,29,4474,4.0,P51,9,5,1,3,28.0,0
31045,2024-04-18,16,29,4474,1.0,A31,6,5,2,2,43.0,0
31046,2024-04-18,17,29,4474,4.0,P39,14,1,1,3,45.0,1
31047,2024-04-18,1,29,4475,1.0,A1,8,1,1,1,35.0,1
31048,2024-04-18,2,29,4475,1.0,A2,3,1,1,1,36.0,1
31049,2024-04-18,3,29,4475,1.0,A9,3,3,1,1,73.0,0
31050,2024-04-18,4,29,4475,1.0,A7,3,3,1,1,42.0,1
31051,2024-04-18,1,9,4476,1.0,A35,14,6,2,2,1154.0,0
31052,2024-04-18,2,9,4476,2.0,B27,2,3,1,2,40.0,0
31053,2024-04-18,3,9,4476,3.0,C24,12,2,1,2,35.0,1
31054,2024-04-18,4,9,4476,3.0,C30,2,4,2,2,33.0,0
31055,2024-04-18,5,9,4476,3.0,C40,14,2,2,3,36.0,1
31056,2024-04-18,6,9,4476,3.0,C57,5,1,2,4,49.0,1
31057,2024-04-18,1,29,4477,1.0,A17,2,6,1,1,47.0,0
31058,2024-04-18,1,29,4478,1.0,A1,8,1,1,1,37.0,1
31059,2024-04-18,2,29,4478,1.0,A2,3,1,1,1,42.0,0
31060,2024-04-18,3,29,4478,1.0,A13,1,5,1,1,44.0,0
31061,2024-04-18,4,29,4478,1.0,A16,1,6,1,1,40.0,0
31062,2024-04-18,5,29,4478,1.0,A18,4,6,1,1,48.0,0
31063,2024-04-18,1,29,4479,2.0,B10,2,4,1,1,49.0,0
31064,2024-04-18,1,29,4480,2.0,B10,2,4,1,1,67.0,0
31065,2024-04-18,1,29,4481,1.0,A20,2,1,2,2,37.0,0
31066,2024-04-18,2,29,4481,4.0,P41,9,2,2,3,55.0,0
31067,2024-04-18,3,29,4481,1.0,A20,2,1,2,2,24.0,1
31068,2024-04-18,1,29,4482,2.0,B3,12,1,1,1,54.0,1
31069,2024-04-18,2,29,4482,2.0,B14,2,5,1,1,60.0,0
31070,2024-04-18,3,29,4482,2.0,B1,4,1,1,1,54.0,1
31071,2024-04-18,4,29,4482,2.0,B11,2,4,1,1,48.0,1
31072,2024-04-18,5,29,4482,4.0,P4,4,2,1,1,32.0,1
31073,2024-04-18,1,29,4483,1.0,A20,2,1,2,2,45.0,0
31074,2024-04-18,2,29,4483,1.0,A15,14,5,2,1,31.0,1
31075,2024-04-18,3,29,4483,1.0,A13,1,5,1,1,33.0,0
31076,2024-04-18,4,29,4483,1.0,A11,3,4,1,1,55.0,1
31077,2024-04-18,5,29,4483,1.0,A3,3,1,1,1,59.0,0
31078,2024-04-18,6,29,4483,3.0,C6,6,2,1,1,41.0,1
31079,2024-04-18,7,29,4483,3.0,C1,4,1,2,1,36.0,1
31080,2024-04-18,8,29,4483,3.0,,9,6,1,1,47.0,0
31081,2024-04-18,9,29,4483,3.0,C10,9,4,2,1,39.0,0
31082,2024-04-18,10,29,4483,3.0,C17,14,6,1,1,49.0,0
31083,2024-04-18,11,29,4483,3.0,C12,14,4,1,1,43.0,0
31084,2024-04-18,12,29,4483,3.0,C26,14,3,1,2,35.0,0
31085,2024-04-18,13,29,4483,3.0,C36,14,6,1,2,37.0,0
31086,2024-04-18,14,29,4483,3.0,C42,7,2,1,3,38.0,0
31087,2024-04-18,15,29,4483,3.0,C49,4,5,2,3,48.0,0
31088,2024-04-18,16,29,4483,3.0,,9,5,2,3,35.0,0
31089,2024-04-18,17,29,4483,3.0,C53,14,6,1,3,42.0,1
31090,2024-04-18,1,29,4484,3.0,C1,4,1,2,1,22.0,1
31091,2024-04-18,2,29,4484,3.0,C7,13,3,1,1,43.0,0
31092,2024-04-18,3,29,4484,3.0,C8,2,3,2,1,51.0,1
31093,2024-04-18,4,29,4484,3.0,C11,7,4,1,1,39.0,1
31094,2024-04-18,5,29,4484,3.0,C30,2,4,2,2,39.0,1
31095,2024-04-18,6,29,4484,3.0,C35,9,6,1,2,50.0,0
31096,2024-04-18,7,29,4484,3.0,C32,2,5,1,2,40.0,0
31097,2024-04-18,8,29,4484,3.0,C24,12,2,1,2,37.0,0
31098,2024-04-18,9,29,4484,3.0,C52,2,6,1,3,45.0,0
31099,2024-04-18,10,29,4484,3.0,C54,14,6,1,3,44.0,0
31100,2024-04-18,11,29,4484,3.0,C21,14,1,1,2,43.0,0
31101,2024-04-18,12,29,4484,3.0,C8,2,3,2,1,45.0,0
31102,2024-04-18,13,29,4484,3.0,C8,2,3,2,1,54.0,1
31103,2024-04-18,14,29,4484,3.0,C5,11,2,1,1,46.0,0
31104,2024-04-18,15,29,4484,3.0,C5,11,2,1,1,41.0,1
31105,2024-04-18,16,29,4484,3.0,C11,7,4,1,1,38.0,0
31106,2024-04-18,17,29,4484,3.0,C11,7,4,1,1,27.0,0
31107,2024-04-18,18,29,4484,3.0,C30,2,4,2,2,35.0,0
31108,2024-04-18,19,29,4484,3.0,C30,2,4,2,2,31.0,0
31109,2024-04-18,1,29,4485,3.0,C35,9,6,1,2,33.0,0
31110,2024-04-18,2,29,4485,3.0,C55,13,1,1,4,36.0,0
31111,2024-04-18,3,29,4485,4.0,P3,2,1,1,1,48.0,1
31112,2024-04-18,1,29,4486,2.0,B1,4,1,1,1,49.0,0
31113,2024-04-18,2,29,4486,2.0,B5,14,2,2,1,61.0,0
31114,2024-04-18,3,29,4486,2.0,B17,6,6,2,1,45.0,0
31115,2024-04-18,4,29,4486,2.0,B24,11,2,1,2,49.0,1
31116,2024-04-18,5,29,4486,4.0,P12,4,4,1,1,31.0,1
31117,2024-04-18,1,29,4487,4.0,P6,2,2,1,1,41.0,1
31118,2024-04-18,2,29,4487,4.0,P33,9,5,1,2,55.0,0
31119,2024-04-18,3,29,4487,4.0,P37,2,1,1,3,44.0,0
31120,2024-04-18,4,29,4487,1.0,A9,3,3,1,1,59.0,1
31121,2024-04-18,5,29,4487,1.0,A21,1,1,1,2,53.0,1
31122,2024-04-18,6,29,4487,2.0,B32,6,5,1,2,36.0,1
31123,2024-04-18,1,29,4488,4.0,P77,7,2,1,5,47.0,0
31124,2024-04-18,2,29,4488,4.0,P78,14,2,2,5,44.0,0
31125,2024-04-18,3,29,4488,4.0,P82,6,4,2,5,55.0,0
31126,2024-04-18,4,29,4488,3.0,C50,9,5,2,3,29.0,0
31127,2024-04-18,1,29,4489,1.0,A20,2,1,2,2,35.0,1
31128,2024-04-18,1,29,4490,2.0,B23,7,2,1,2,31.0,1
31129,2024-04-18,2,29,4490,3.0,C1,4,1,2,1,51.0,1
31130,2024-04-18,3,29,4490,3.0,C2,12,1,1,1,38.0,1
31131,2024-04-18,4,29,4490,3.0,C4,4,2,1,1,45.0,0
31132,2024-04-18,5,29,4490,3.0,C7,13,3,1,1,37.0,1
31133,2024-04-18,6,29,4490,3.0,C11,7,4,1,1,35.0,0
31134,2024-04-18,7,29,4490,3.0,C12,14,4,1,1,32.0,0
31135,2024-04-18,8,29,4490,3.0,C14,9,5,1,1,25.0,0
31136,2024-04-18,9,29,4490,3.0,C17,14,6,1,1,58.0,1
31137,2024-04-18,10,29,4490,3.0,C33,14,5,1,2,45.0,0
31138,2024-04-18,11,29,4490,3.0,C20,13,1,2,2,42.0,0
31139,2024-04-18,12,29,4490,3.0,C34,7,6,1,2,53.0,0
31140,2024-04-18,13,29,4490,3.0,C40,14,2,2,3,28.0,0
31141,2024-04-18,14,29,4490,1.0,A41,4,2,1,3,50.0,0
31142,2024-04-18,15,29,4490,1.0,A15,14,5,2,1,42.0,1
31143,2024-04-18,16,29,4490,1.0,A16,1,6,1,1,45.0,0
31144,2024-04-18,17,29,4490,1.0,A31,6,5,2,2,54.0,0
31145,2024-04-18,18,29,4490,1.0,A25,1,3,1,2,31.0,0
31146,2024-04-18,19,29,4490,1.0,A29,2,4,1,2,48.0,0
31147,2024-04-18,20,29,4490,1.0,A42,6,2,1,3,32.0,0
31148,2024-04-18,1,29,4491,1.0,A4,3,2,2,1,47.0,1
31149,2024-04-18,2,29,4491,1.0,A29,2,4,1,2,51.0,0
31150,2024-04-18,1,29,4492,1.0,A8,3,3,1,1,54.0,0
31151,2024-04-18,2,29,4492,1.0,A1,8,1,1,1,36.0,1
31152,2024-04-18,3,29,4492,1.0,A2,3,1,1,1,47.0,0
31153,2024-04-18,4,29,4492,1.0,A3,3,1,1,1,53.0,1
31154,2024-04-18,5,29,4492,1.0,A5,3,2,1,1,39.0,0
31155,2024-04-18,6,29,4492,1.0,A7,3,3,1,1,35.0,0
31156,2024-04-18,7,29,4492,1.0,A9,3,3,1,1,51.0,0
31157,2024-04-18,8,29,4492,1.0,A11,3,4,1,1,53.0,0
31158,2024-04-18,9,29,4492,1.0,A17,2,6,1,1,46.0,0
31159,2024-04-18,10,29,4492,1.0,A32,2,5,1,2,48.0,1
31160,2024-04-18,11,29,4492,1.0,A39,4,1,1,3,36.0,0
31161,2024-04-18,12,29,4492,1.0,A43,2,3,1,3,53.0,0
31162,2024-04-18,13,29,4492,3.0,C7,13,3,1,1,50.0,0
31163,2024-04-18,14,29,4492,3.0,C57,5,1,2,4,46.0,0
31164,2024-04-18,15,29,4492,4.0,P1,3,1,1,1,49.0,0
31165,2024-04-18,16,29,4492,4.0,P3,2,1,1,1,56.0,1
31166,2024-04-18,17,29,4492,4.0,P7,4,3,2,1,40.0,1
31167,2024-04-18,18,29,4492,4.0,P8,2,3,1,1,40.0,1
31168,2024-04-18,19,29,4492,4.0,P13,4,5,1,1,43.0,0
